_,Name,AccountNumber,Nvt_External_Id__c,ParentId,twodcms__Active__c,WOD_2__Business_Units__c,WOD_2__Warranty_Account_Type__c,Nvt_Warranty_Dealer_Type__c,Phone,BillingCountry,BillingState,BillingCity,BillingStreet,BillingPostalCode,ShippingCountry,ShippingState,ShippingCity,ShippingStreet,ShippingPostalCode,CurrencyIsoCode,Nvt_DSM__c,twodcms__Primary_Email_Id__c,Nvt_Region__c,Issues
[Account],"PCA - Plano, TX",HYS-PCA2,HYS-PCA2,,Active,C&I,Customer,,,US,TX,Plano,1800 E Plano Parkway,75074,US,TX,Plano,1800 E Plano Parkway,75074,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Plymouth, MI",HYSPCA14,HYSPCA14,,Active,C&I,Customer,,,US,MI,Plymouth,936 N Sheldon Road,48170,US,MI,Plymouth,936 N Sheldon Road,48170,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Reading, PA",HYSPCA43,HYSPCA43,,Active,C&I,Customer,,,US,PA,Reading,173 Tuckerton Road,19605,US,PA,Reading,173 Tuckerton Road,19605,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Richland, WA",HYSPCA25,HYSPCA25,,Active,C&I,Customer,,,US,WA,Richland,3003 Kingsgate Way,99354,US,WA,Richland,3003 Kingsgate Way,99354,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Richmond, VA",HYSPCA21,HYSPCA21,,Active,C&I,Customer,,,US,VA,RICHMOND,2000 JEFFERSON DAVIS HIGHWAY,23224,US,VA,RICHMOND,2000 JEFFERSON DAVIS HIGHWAY,23224,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Roanoke, VA",HYSPCA13,HYSPCA13,,Active,C&I,Customer,,,US,VA,Roanoke,7500 Shadwell Drive Ste B,24019,US,VA,Roanoke,7500 Shadwell Drive Ste B,24019,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Rutherfordton, NC",HYSPCA12,HYSPCA12,,Active,C&I,Customer,,,US,NC,RUTHERFORDTON,321 INDUSTRIAL PARK ROAD,28139,US,NC,RUTHERFORDTON,321 INDUSTRIAL PARK ROAD,28139,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Salem, OR",HYS-PCAO,HYS-PCAO,,Active,C&I,Customer,,,US,OR,SALEM,2121 MADRONA AVENUE SOUTHEAST,97302,US,OR,SALEM,2121 MADRONA AVENUE SOUTHEAST,97302,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Salt Lake City, UT",HYSPCA18,HYSPCA18,,Active,C&I,Customer,,,US,UT,Salt Lake City,4654 W 1525 S,84104,US,UT,Salt Lake City,4654 W 1525 S,84104,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Salt Lake City, UT",HYSPCA53,HYSPCA53,,Active,C&I,Customer,,801-321-6291,US,UT,Salt Lake City,451 N 5600 W,84116,US,UT,Salt Lake City,451 N 5600 W,84116,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - San Bernardino, CA",HYSPCA39,HYSPCA39,,Active,C&I,Customer,,,US,CA,San Bernardino,879 E. Rialto Ave,92408,US,CA,San Bernardino,879 E. Rialto Ave,92408,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Vincennes, IN",HYSPCA26,HYSPCA26,,Active,C&I,Customer,,,US,IN,VINCENNES,408 E SAINT CLAIR ST,47591,US,IN,VINCENNES,408 E SAINT CLAIR ST,47591,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Wallula, WA",HYSPCA17,HYSPCA17,,Active,C&I,Customer,,,US,WA,Wallula,31827 W Highway 12,99363,US,WA,Wallula,31827 W Highway 12,99363,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Woodway, TX",HYSPCA40,HYSPCA40,,Active,C&I,Customer,,2145437906,US,TX,Woodway,9200 Old McGregor Rd,76712,US,TX,Woodway,9200 Old McGregor Rd,76712,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],PCA Waco - Englander DZP,HYSPCA31,HYSPCA31,,Active,C&I,Customer,,214-431-6387,US,TX,Carrollton,5445 W. 73rd St Hayden Drive,75006,US,TX,Carrollton,5445 W. 73rd St Hayden Drive,75006,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],PENSKE,PENSKE01,PENSKE01,,Active,C&I,Customer,,812-549-1804,US,IN,PRINCETON,809 E 525 S,47670,US,IN,PRINCETON,809 E 525 S,47670,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pepsi - Frankfort, IN",481-FRIT,481-FRIT,,Active,C&I,Customer,,,US,IN,FRANKFORT,323 S CO ROAD 300 W FRANFORT CORE PLANT,46041,US,IN,FRANKFORT,323 S CO ROAD 300 W FRANFORT CORE PLANT,46041,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pepsi - Seymour, IN",TOYPEPS1,TOYPEPS1,,Active,C&I,Customer,,,US,IN,Seymour,2230 D Avenue,47274,US,IN,Seymour,2230 D Avenue,47274,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pepsi - St. Louis, MO",TOYPEPS2,TOYPEPS2,,Active,C&I,Customer,,,US,MO,St. Louis,1 Union 70 Center,63120,US,MO,St. Louis,1 Union 70 Center,63120,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pepsi - Tumwater, WA",PEPS02,PEPS02,,Active,C&I,Customer,,360-528-3561,US,WA,Tumwater,3003 R.W. Johnson Blvd,98512,US,WA,Tumwater,3003 R.W. Johnson Blvd,98512,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pepsi Gatorade - Tolleson, AZ",HYS-PEP,HYS-PEP,,Active,C&I,Customer,,989-529-3247,US,AZ,Tolleson,410 S 104th Ave,85353,US,AZ,Tolleson,410 S 104th Ave,85353,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],PEPSICO / GATORADE,PEPS01,PEPS01,,Active,C&I,Customer,,276-625-3900,US,VA,WYTHEVILLE,316 GATOR LANE,24382,US,VA,WYTHEVILLE,316 GATOR LANE,24382,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Petsmart - Bethel, PA",425-PETS,425-PETS,,Active,C&I,Customer,,480-299-6729,US,PA,BETHEL,21 MARTHA DR,19507,US,PA,BETHEL,21 MARTHA DR,19507,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Phil Tapia - Navitas - NSL-PT2,NSL-PT2,NSL-PT2,,No,C&I,OEM,,,US,CA,Orange,1055 W Town and Country Rd. Apt. 308,92868,US,CA,Orange,1055 W Town and Country Rd. Apt. 308,92868,USD,,dummy@tavant.com,Western,
[Account],Phil Tapia - Navitas - NSL-PT3,NSL-PT3,NSL-PT3,,No,C&I,OEM,,,US,CA,Kingsburg,216 Ventura Court,93631,US,CA,Kingsburg,216 Ventura Court,93631,USD,,dummy@tavant.com,Western,
[Account],"Polar Beverage - Auburn, MA",POLBEV-1,POLBEV-1,,Active,C&I,Customer,,800-734-9800,US,MA,AUBURN,26 SOUTHBRIDGE,1501,US,MA,AUBURN,26 SOUTHBRIDGE,1501,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Polar Beverage - Worcester, MA 1",POLBEV-2,POLBEV-2,,Active,C&I,Customer,,800-734-9800,US,MA,Worcester,40 Walcott Street,1603,US,MA,Worcester,40 Walcott Street,1603,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Polar Beverage - Worcester, MA 2",POLBEV-3,POLBEV-3,,Active,C&I,Customer,,800-734-9800,US,MA,Worcester,1001 Southbridge Street,1610,US,MA,Worcester,1001 Southbridge Street,1610,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pratt Industries - Conyers, GA",HYS-PRAT,HYS-PRAT,,Active,C&I,Customer,,,US,GA,Conyers,1781 Conyers Station Road,30013,US,GA,Conyers,1781 Conyers Station Road,30013,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pratt Industries - Lewisburg, OH",HYSPRAT2,HYSPRAT2,,Active,C&I,Customer,,,US,OH,LEWISBURG,301 W CLAY ST,45338,US,OH,LEWISBURG,301 W CLAY ST,45338,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pratt Industries - Wapakoneta, OH",PRATT-OH,PRATT-OH,,Active,C&I,Customer,,,US,OH,Wapakoneta,602 Leon Pratt Dr,45895,US,OH,Wapakoneta,602 Leon Pratt Dr,45895,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Premium Waters - Fort Worth, TX",FAIR-PW,FAIR-PW,,Active,C&I,Customer,,,US,TX,Fort Worth,5651 Alliance Gateway Freeway,76177,US,TX,Fort Worth,5651 Alliance Gateway Freeway,76177,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],PROLIFT INDUSTRIAL EQUIPMENT,ATLS-PRO,ATLS-PRO,,Active,C&I,Dealer,Truck Dealer,708-563-0707,US,IN,INDIANAPOLIS,1888 RESEARCH WAY,46231,US,IN,INDIANAPOLIS,1888 RESEARCH WAY,46231,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],ProLift Industrial Equipment,PRO01,PRO01,,Active,C&I,Dealer,Truck Dealer,812-319-4654,US,IN,Evansville,5500 Foundation Blvd,47725,US,IN,Evansville,5500 Foundation Blvd,47725,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],RALPHS PSC WAREHOUSE 430-DC001,EP-RALPH,EP-RALPH,,Active,C&I,Customer,,513-762-4308,US,CA,COMPTON,2201 S WILMINGTON AVE,90220-5448,US,CA,COMPTON,2201 S WILMINGTON AVE,90220-5448,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Randy Tucker,431-C,431-C,,Active,C&I,Dealer,Truck Dealer,509-378-4838,US,WA,Pasco,6102 Westport Lane,99301,US,WA,Pasco,6102 Westport Lane,99301,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Raymond Accounts Management,RAYM-NA,RAYM-NA,,Active,C&I,Dealer,Truck Dealer,607-656-2311,US,NY,Greene,"South Canal Street, PO Box 655 National Accounts",13778,US,NY,Greene,"South Canal Street, PO Box 655 National Accounts",13778,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Raymond Corporation,RAY-NY,RAY-NY,,Active,C&I,Dealer,Truck Dealer,585-319-6431,US,NY,Rochester,"100 Latona Road Gate 340 B-308, Dock G",14652,US,NY,Rochester,"100 Latona Road Gate 340 B-308, Dock G",14652,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Raymond Handling Consultants,RAYM1,RAYM1,,Active,C&I,Dealer,Truck Dealer,,US,FL,Lakeland,4925 Raymond Industrial Drive,33815,US,FL,Lakeland,4925 Raymond Industrial Drive,33815,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Raymond Handling Solutions,RAY03,RAY03,,Active,C&I,Dealer,Truck Dealer,,US,CA,Santa Fe Springs,9939 Norwalk Blvd.,90670,US,CA,Santa Fe Springs,9939 Norwalk Blvd.,90670,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],REIKES EQUIPMENT,HYS-RE1,HYS-RE1,,Active,C&I,Dealer,Truck Dealer,402-593-1181,US,NE,Omaha,6703 L Street,68117,US,NE,Omaha,6703 L Street,68117,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Remis Power Systems - Onalaska, WI",490,490,,Active,C&I,Dealer,Battery Dealer,608-781-7144,US,WI,ONALASKA,W7982 COUNTY HWY Z,54650,US,WI,ONALASKA,W7982 COUNTY HWY Z,54650,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Remis Power Systems - Marshfield, WI",490-2,490-2,,Active,C&I,Dealer,Battery Dealer,608-781-7144,US,WI,Marshfield,2415 E. Yellowstone Drive,54449,US,WI,Marshfield,2415 E. Yellowstone Drive,54449,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Remis Power Systems - Wausau, WI",490-N,490-N,,Active,C&I,Dealer,Battery Dealer,608-781-7144,US,WI,WAUSAU,230265 Pine Hills Dr,54403,US,WI,WAUSAU,230265 Pine Hills Dr,54403,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Remis Power Systems - Jefferson, WI",490-A,490-A,,Active,C&I,Dealer,Battery Dealer,,US,WI,Jefferson,925 N Parkway St.,53549,US,WI,Jefferson,925 N Parkway St.,53549,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Remis Power Systems - Greenville, WI",490-C,490-C,,Active,C&I,Dealer,Battery Dealer,,US,WI,Greenville,N2354 Joan Street,54942,US,WI,Greenville,N2354 Joan Street,54942,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Riekes Equipment Company,HYSRKS1,HYSRKS1,,Active,C&I,Dealer,Truck Dealer,816-221-7335,US,MO,N Kansas City,703 E 14th St,64116,US,MO,N Kansas City,703 E 14th St,64116,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Ring Container - Hanover, PA",TRI-RING,TRI-RING,,Active,C&I,Customer,,717-632-4489,US,PA,HANOVER,351 CHURCH STREET,17331,US,PA,HANOVER,351 CHURCH STREET,17331,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Sam Adams - Breinigsville, PA",ELT02,ELT02,,Active,C&I,Customer,,,US,PA,Breinigsville,7880 Penn Dr. American Craft Brewery,18031,US,PA,Breinigsville,7880 Penn Dr. American Craft Brewery,18031,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Santee Industrial Products - Charleston, SC",478-2,478-2,,Active,C&I,Dealer,Battery Dealer,,US,SC,Charleston,PO Box 40487,29423,US,SC,Charleston,PO Box 40487,29423,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Santee Industrial Products - North Charleston, SC",478,478,,Active,C&I,Dealer,Battery Dealer,,US,SC,North Charleston,7341 Peppermill Parkway,29418,US,SC,North Charleston,7341 Peppermill Parkway,29418,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],SECOR LOGISTICS / TAPPAN CENTE,409-SEC,409-SEC,,Active,C&I,Customer,,,US,OH,CLEVELAND,8686 BROOKPARK ROAD,44129,US,OH,CLEVELAND,8686 BROOKPARK ROAD,44129,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Seneca Foods - Cambria, WI",SENECA2,SENECA2,,Active,C&I,Customer,,608-743-8325,US,WI,Cambria,437 South Williams Street,53923,US,WI,Cambria,437 South Williams Street,53923,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Seneca Foods - Janesville, WI",SENECA1,SENECA1,,Active,C&I,Customer,,608-743-8325,US,WI,Janesville,418 East Conde Street,53546,US,WI,Janesville,418 East Conde Street,53546,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Shearer's Foods - Waterford, PA",409-SHF,409-SHF,,Active,C&I,Customer,,,US,PA,WATERFORD,821 ROUTE 97 SOUTH,16441,US,PA,WATERFORD,821 ROUTE 97 SOUTH,16441,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],SIIL c/o FOXCONN,FOXCN-TJ,FOXCN-TJ,,Active,C&I,Customer,,,MX,BM,TIJUANA,UNO PONIENTE NO 19268,22444,MX,BN,TIJUANA,UNO PONIENTE NO 19268,22444,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Simplot Canada LTD - Portage La Prairie - HYS-SIM3,HYS-SIM3,HYS-SIM3,,No,C&I,Customer,,,CA,MB,PORTAGE LA PRAIRIE,"HWY #1 & SIMPLOT RD, DOOR #37",R1N 3A4,CA,MB,PORTAGE LA PRAIRIE,HWY 1 W & SIMPLOT RD,R1N 3A4,USD,,dummy@tavant.com,Midwest,
[Account],Simplot Canada LTD - Portage La Prairie,SIMCAN,SIMCAN,,Active,C&I,Customer,,,CA,MB,Portage La Prairie,HWY 1 W & SIMPLOT RD,R1N 3A4,CA,MB,Portage La Prairie,HWY 1 W & SIMPLOT RD,R1N 3A4,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Sonoco - Franklin Park, IL 1",SONOCO1,SONOCO1,,Active,C&I,Customer,,,US,IL,FRANKLIN PARK,11610 COPENHAGEN COURT,60131,US,IL,FRANKLIN PARK,11610 COPENHAGEN COURT,60131,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Sonoco - Franklin Park, IL 2",SONOCO2,SONOCO2,,Active,C&I,Customer,,,US,IL,Franklin Park,3501 Mt. Prospect Rd.,60131,US,IL,Franklin Park,3501 Mt. Prospect Rd.,60131,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Southeast Industial Equipment,TOY-SEI1,TOY-SEI1,,Active,C&I,Dealer,Truck Dealer,757-334-9650,US,VA,Chesapeake,3534 Business Center Drive,23323,US,VA,Chesapeake,3534 Business Center Drive,23323,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Southeast Industrial Equipment,TOY-SE01,TOY-SE01,,Active,C&I,Dealer,Truck Dealer,864-848-9374,US,SC,Duncan,1750 E Main Street,29334,US,SC,Duncan,1750 E Main Street,29334,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],SOUTHERN STATES TOYOTALIFT,459-SST,459-SST,,Active,C&I,Dealer,Truck Dealer,,US,FL,ORLANDO,11000 PALMBAY DRIVE,32824,US,FL,ORLANDO,11000 PALMBAY DRIVE,32824,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],SOUTHWEST MATERIAL HANDLING,483-SMH,483-SMH,,Active,C&I,Dealer,Truck Dealer,,US,CA,MIRA LOMA,3725 NOBEL CT SOUTHWEST TOYOTA,91752,US,CA,MIRA LOMA,3725 NOBEL CT SOUTHWEST TOYOTA,91752,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"STANLEY BLACK & DECKER - Concord, NC",HYS-SBD1,HYS-SBD1,,Active,C&I,Customer,,704-791-7599,US,NC,CONCORD,1000 STANLEY DRIVE,28027,US,NC,CONCORD,1000 STANLEY DRIVE,28027,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Stanley Black & Decker - Sedalia, MI",STANBD,STANBD,,Active,C&I,Customer,,660-829-8705,US,MI,Sedalia,1500 Waterloo Drive,65301,US,MI,Sedalia,1500 Waterloo Drive,65301,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"STAR TAM, INC - San Leandro, CA",496,496,,Active,C&I,Dealer,Battery Dealer,,US,CA,San Leandro,14497 Wicks Boulevard,94577,US,CA,San Leandro,14497 Wicks Boulevard,94577,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"STAR TAM, INC",496-1,496-1,,Active,C&I,Dealer,Battery Dealer,,US,CA,Soledad,583 Camino Arroyo,93960,US,CA,Soledad,583 Camino Arroyo,93960,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],STARTAM,STARTAM2,STARTAM2,,Active,C&I,Dealer,Battery Dealer,,US,CA,Madera,16600 Paula Rd,93636,US,CA,Madera,16600 Paula Rd,93636,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],SUMMIT HANDLING,470-SH,470-SH,,Active,C&I,Dealer,Truck Dealer,,US,NY,COMMACK,63 MALL DRIVE,11725,US,NY,COMMACK,63 MALL DRIVE,11725,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],SUMMIT HANDLING,470-SH02,470-SH02,,Active,C&I,Dealer,Truck Dealer,,US,CT,NORTH HAVEN,11 DEFCO PARK ROAD,6473,US,CT,NORTH HAVEN,11 DEFCO PARK ROAD,6473,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],SUPERIOR ENGINEERING,483-SUP,483-SUP,,Active,C&I,Customer,,,US,SC,ANDERSON,5033 BELTON HIGHWAY,29621,US,SC,ANDERSON,5033 BELTON HIGHWAY,29621,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],SYNNEX,404-SYN,404-SYN,,Active,C&I,Customer,,813-854-5628,US,OH,LOCKBOURNE,7303 RICKENBACKER PARKWAY W,43137,US,OH,LOCKBOURNE,7303 RICKENBACKER PARKWAY W,43137,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],SYNNEX,404-SYN2,404-SYN2,,Active,C&I,Customer,,813-854-5628,US,MS,SOUTHAVEN,455 RESEARCH DRIVE,38672,US,MS,SOUTHAVEN,455 RESEARCH DRIVE,38672,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],TARGET,ELT_TARG,ELT_TARG,,Active,C&I,Customer,,,US,PA,CHAMBERSBURG,8001 ARCHER DRIVE,17201,US,PA,CHAMBERSBURG,8001 ARCHER DRIVE,17201,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Tech Data - Bloomington, CA",RAYM_TD5,RAYM_TD5,,Active,C&I,Customer,,856-241-1468,US,CA,Bloomington,127 W Jurupa Ave Suite 200,92316,US,CA,Bloomington,127 W Jurupa Ave Suite 200,92316,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Tech Data - Fontana, CA",RAYM_TD4,RAYM_TD4,,Active,C&I,Customer,,856-241-1468,US,CA,Fontana,13472 Marlay Ave,92337,US,CA,Fontana,13472 Marlay Ave,92337,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Tech Data - Fort Worth, TX",RAYM_TD2,RAYM_TD2,,Active,C&I,Customer,,856-241-1468,US,TX,FT WORTH,5100 LIBERTY WAY,76177,US,TX,FT WORTH,5100 LIBERTY WAY,76177,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Tech Data - South Bend, IN",RAYM_TD3,RAYM_TD3,,Active,C&I,Customer,,856-241-1468,US,IN,South Bend,7701 Vorden Parkway,46628,US,IN,South Bend,7701 Vorden Parkway,46628,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Tech Data - Swedesboro, NJ",466_TD1,466_TD1,,Active,C&I,Customer,,856-241-1468,US,NJ,SWEDESBORO,1 TECHNOLOGY DRIVE,8085,US,NJ,SWEDESBORO,1 TECHNOLOGY DRIVE,8085,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],TEXAS INDUSTRIAL EQUIPMENT,467-PO,467-PO,,Active,C&I,Dealer,Battery Dealer,,US,TX,DALLAS,PO BOX 810026,75381,US,TX,DALLAS,PO BOX 810026,75381,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"The Proctor & Gamble Paper Co - Cincinnati, OH",PG_CINOH,PG_CINOH,,Active,C&I,Customer,,,US,OH,Cincinnati,One Proctor & Gamble Plaza,45202,US,OH,Cincinnati,One Proctor & Gamble Plaza,45202,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"P&G - Martinsburg, WV",PG_MWV,PG_MWV,,Active,C&I,Customer,,,US,WV,MARTINSBURG,5694 WINCHESTER AVENUE,25405,US,WV,MARTINSBURG,5694 WINCHESTER AVENUE,25405,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],The Raymond Corporation,RAY02,RAY02,,Active,C&I,Dealer,Truck Dealer,,US,NY,Greene,1 Wheeler Street G1 Lab Attn: Dakoda Aiken Engineering Warehouse,13778,US,NY,Greene,1 Wheeler Street G1 Lab Attn: Dakoda Aiken Engineering Warehouse,13778,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],The Raymond Corporation,RAYMOND,RAYMOND,,Active,C&I,Dealer,Truck Dealer,607-656-2885,US,NY,Greene,22 South Canal Street P.O Box 130,13778,US,NY,Greene,22 South Canal Street P.O Box 130,13778,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - New Oxford, PA",HYS-TPD,HYS-TPD,,Active,C&I,Customer,,,US,PA,New Oxford,104 Commerce Street,17350,US,PA,New Oxford,104 Commerce Street,17350,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],TOYOTA FORKLIFTS OF ATLANTA,TFOA-01,TFOA-01,,Active,C&I,Dealer,Truck Dealer,678-945-9173,US,GA,LITHIA SPRINGS,540 BLAIRS BRIDGE ROAD,30122,US,GA,LITHIA SPRINGS,540 BLAIRS BRIDGE ROAD,30122,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Toyota Industrial Equipment Ma,TOY01,TOY01,,Active,C&I,Dealer,Truck Dealer,,US,IN,Columbus,P.O. Box 2487,47202,US,IN,Columbus,P.O. Box 2487,47202,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],TOYOTA LIFT NORTHWEST,425-TLN,425-TLN,,Active,C&I,Dealer,Truck Dealer,,US,WA,KENT,19305 72ND AVE S,98032,US,WA,KENT,19305 72ND AVE S,98032,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],TOYOTA LIFT OF HOUSTON,484-TLH,484-TLH,,Active,C&I,Dealer,Truck Dealer,,US,TX,HOUSTON,7110 NORTH FREEWAY,77076,US,TX,HOUSTON,7110 NORTH FREEWAY,77076,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
