Name,WOD_2__Status__c,VRM_External_Id__c,VRM_Category__c,VRM_SubCategory__c,VRM_Failure_Resolution_Code__c
FaultCode593,True,Drive Unit Controls-Pivot Alignment-Low Pressure Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qTmAAI
FaultCode594,True,Drive Unit Controls-Pivot Alignment-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qSMAAY
FaultCode595,True,Drive Unit Controls-Pivot Alignment-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qSPAAY
FaultCode596,True,Drive Unit Controls-Pivot Alignment-OW Timer Doesn't Break Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qVYAAY
FaultCode597,True,Drive Unit Controls-Pivot Alignment-OW Timer Doesn't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qVZAAY
FaultCode598,True,Drive Unit Controls-Pivot Alignment-Run Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qVaAAI
FaultCode599,True,Drive Unit Controls-Pivot Alignment-Run Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qVbAAI
FaultCode600,True,Drive Unit Controls-Pivot Alignment-Safety Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8vGAE,0ZGcf0000002YEYGA2,a83cf0000002qVcAAI
FaultCode801,True,Electrical Components-Electrical Cables-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEjGAM,a83cf0000002qSRAAY
FaultCode802,True,Electrical Components-Electrical Contactors-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEkGAM,a83cf0000002qSXAAY
FaultCode803,True,Electrical Components-Electrical Contactors-Contactor Chattering-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEkGAM,a83cf0000002qSVAAY
FaultCode804,True,Electrical Components-Electrical Contactors-Contactor Locked in-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEkGAM,a83cf0000002qSWAAY
FaultCode805,True,Electrical Components-Electrical Contactors-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEkGAM,a83cf0000002qSPAAY
FaultCode806,True,Electrical Components-Electrical Disconnect-Disconnect Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YElGAM,a83cf0000002qSZAAY
FaultCode807,True,Electrical Components-Electrical Disconnect-Disconnect Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YElGAM,a83cf0000002qSYAAY
FaultCode808,True,Electrical Components-Electrical Disconnect-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YElGAM,a83cf0000002qSPAAY
FaultCode809,True,Electrical Components-Electrical Meters-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEmGAM,a83cf0000002qSbAAI
FaultCode810,True,Electrical Components-Electrical Meters-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEmGAM,a83cf0000002qSaAAI
FaultCode811,True,Electrical Components-Electrical Meters-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEmGAM,a83cf0000002qSfAAI
FaultCode812,True,Electrical Components-Electrical Meters-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEmGAM,a83cf0000002qSPAAY
FaultCode813,True,Electrical Components-Electrical Protective Devices-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSUAAY
FaultCode814,True,Electrical Components-Electrical Protective Devices-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSaAAI
FaultCode815,True,Electrical Components-Electrical Protective Devices-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSbAAI
FaultCode816,True,Electrical Components-Electrical Protective Devices-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qScAAI
FaultCode817,True,Electrical Components-Electrical Protective Devices-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSdAAI
FaultCode818,True,Electrical Components-Electrical Protective Devices-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSeAAI
FaultCode819,True,Electrical Components-Electrical Protective Devices-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSgAAI
FaultCode820,True,Electrical Components-Electrical Protective Devices-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSMAAY
FaultCode821,True,Electrical Components-Electrical Protective Devices-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEnGAM,a83cf0000002qSPAAY
FaultCode822,True,Electrical Components-Electrical Relays and Bases-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSUAAY
FaultCode823,True,Electrical Components-Electrical Relays and Bases-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSaAAI
FaultCode824,True,Electrical Components-Electrical Relays and Bases-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSbAAI
FaultCode825,True,Electrical Components-Electrical Relays and Bases-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qScAAI
FaultCode826,True,Electrical Components-Electrical Relays and Bases-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSdAAI
FaultCode827,True,Electrical Components-Electrical Relays and Bases-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSeAAI
FaultCode828,True,Electrical Components-Electrical Relays and Bases-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSgAAI
FaultCode829,True,Electrical Components-Electrical Relays and Bases-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSMAAY
FaultCode830,True,Electrical Components-Electrical Relays and Bases-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF2GAM,a83cf0000002qSPAAY
FaultCode831,True,Electrical Components-Electrical Transformers-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSUAAY
FaultCode832,True,Electrical Components-Electrical Transformers-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSaAAI
FaultCode833,True,Electrical Components-Electrical Transformers-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSbAAI
FaultCode834,True,Electrical Components-Electrical Transformers-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qScAAI
FaultCode835,True,Electrical Components-Electrical Transformers-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSdAAI
FaultCode836,True,Electrical Components-Electrical Transformers-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSeAAI
FaultCode837,True,Electrical Components-Electrical Transformers-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSgAAI
FaultCode838,True,Electrical Components-Electrical Transformers-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSMAAY
FaultCode839,True,Electrical Components-Electrical Transformers-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEpGAM,a83cf0000002qSPAAY
FaultCode840,True,Electrical Components-Electrical Wire-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSTAAY
FaultCode841,True,Electrical Components-Electrical Wire-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSUAAY
FaultCode842,True,Electrical Components-Electrical Wire-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSbAAI
FaultCode843,True,Electrical Components-Electrical Wire-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qTfAAI
FaultCode844,True,Electrical Components-Electrical Wire-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSgAAI
FaultCode845,True,Electrical Components-Electrical Wire-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSMAAY
FaultCode846,True,Electrical Components-Electrical Wire-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSPAAY
FaultCode847,True,Electrical Components-Electrical Wire-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEqGAM,a83cf0000002qSRAAY
FaultCode848,True,Electrical Components-Fuses & Circuit Breakers-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSTAAY
FaultCode849,True,Electrical Components-Fuses & Circuit Breakers-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSUAAY
FaultCode850,True,Electrical Components-Fuses & Circuit Breakers-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSaAAI
FaultCode851,True,Electrical Components-Fuses & Circuit Breakers-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSbAAI
FaultCode852,True,Electrical Components-Fuses & Circuit Breakers-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qScAAI
FaultCode853,True,Electrical Components-Fuses & Circuit Breakers-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSdAAI
FaultCode854,True,Electrical Components-Fuses & Circuit Breakers-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSeAAI
FaultCode855,True,Electrical Components-Fuses & Circuit Breakers-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSfAAI
FaultCode856,True,Electrical Components-Fuses & Circuit Breakers-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSgAAI
FaultCode857,True,Electrical Components-Fuses & Circuit Breakers-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSMAAY
FaultCode858,True,Electrical Components-Fuses & Circuit Breakers-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSPAAY
FaultCode859,True,Electrical Components-Fuses & Circuit Breakers-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YErGAM,a83cf0000002qSRAAY
FaultCode860,True,Electrical Components-Micro Switches-Factory Wiring Loose-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qTyAAI
FaultCode861,True,Electrical Components-Micro Switches-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qSMAAY
FaultCode862,True,Electrical Components-Micro Switches-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qSPAAY
FaultCode863,True,Electrical Components-Micro Switches-Run Microswitch Fails Open-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qVbAAI
FaultCode864,True,Electrical Components-Micro Switches-Safety Microswitch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qVcAAI
FaultCode865,True,Electrical Components-Micro Switches-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qSRAAY
FaultCode866,True,Electrical Components-Micro Switches-Tower Ahead Forward-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qViAAI
FaultCode867,True,Electrical Components-Micro Switches-Tower Ahead Reverse-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qVmAAI
FaultCode868,True,Electrical Components-Micro Switches-Tower Behind Forward-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qVjAAI
FaultCode869,True,Electrical Components-Micro Switches-Tower Behind Reverse-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEsGAM,a83cf0000002qVkAAI
FaultCode870,True,Electrical Components-Percent Timers-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qSbAAI
FaultCode871,True,Electrical Components-Percent Timers-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qTfAAI
FaultCode872,True,Electrical Components-Percent Timers-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qSMAAY
FaultCode873,True,Electrical Components-Percent Timers-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qSPAAY
FaultCode874,True,Electrical Components-Percent Timers-OW Timer Doesn't Break Safety-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qVYAAY
FaultCode875,True,Electrical Components-Percent Timers-OW Timer Doesn't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qVZAAY
FaultCode876,True,Electrical Components-Percent Timers-Percent timer runs at 100% at all times-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qTLAAY
FaultCode877,True,Electrical Components-Percent Timers-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEtGAM,a83cf0000002qSRAAY
FaultCode878,True,Electrical Components-Power Supply-12 Volt Power Supply-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEuGAM,a83cf0000002qVuAAI
FaultCode879,True,Electrical Components-Power Supply-5 Volt Power Supply-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEuGAM,a83cf0000002qTCAAY
FaultCode880,True,Electrical Components-Power Supply-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEuGAM,a83cf0000002qSMAAY
FaultCode881,True,Electrical Components-Power Supply-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEuGAM,a83cf0000002qSPAAY
FaultCode882,True,Electrical Components-Power Supply-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEuGAM,a83cf0000002qSRAAY
FaultCode883,True,Electrical Components-Pressure Switches-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qSaAAI
FaultCode884,True,Electrical Components-Pressure Switches-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qSbAAI
FaultCode885,True,Electrical Components-Pressure Switches-Low Pressure Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qTlAAI
FaultCode886,True,Electrical Components-Pressure Switches-Low Pressure Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qTmAAI
FaultCode887,True,Electrical Components-Pressure Switches-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qSMAAY
FaultCode888,True,Electrical Components-Pressure Switches-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qSPAAY
FaultCode889,True,Electrical Components-Pressure Switches-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qSRAAY
FaultCode890,True,Electrical Components-Pressure Switches-Switch Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF3GAM,a83cf0000002qTnAAI
FaultCode891,True,Electrical Components-Pressure Transducers-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEvGAM,a83cf0000002qSTAAY
FaultCode892,True,Electrical Components-Pressure Transducers-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEvGAM,a83cf0000002qSgAAI
FaultCode893,True,Electrical Components-Pressure Transducers-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEvGAM,a83cf0000002qSMAAY
FaultCode894,True,Electrical Components-Pressure Transducers-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEvGAM,a83cf0000002qSPAAY
FaultCode895,True,Electrical Components-Pressure Transducers-Pressure Reading Incorrect-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEvGAM,a83cf0000002qTMAAY
FaultCode896,True,Electrical Components-Pressure Transducers-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEvGAM,a83cf0000002qSRAAY
FaultCode897,True,Electrical Components-Relays-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSTAAY
FaultCode898,True,Electrical Components-Relays-Coil Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSLAAY
FaultCode899,True,Electrical Components-Relays-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSUAAY
FaultCode900,True,Electrical Components-Relays-Contact Points Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qTkAAI
FaultCode901,True,Electrical Components-Relays-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSaAAI
FaultCode902,True,Electrical Components-Relays-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSbAAI
FaultCode903,True,Electrical Components-Relays-Factory Wiring Incorrect-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qTjAAI
FaultCode904,True,Electrical Components-Relays-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qTfAAI
FaultCode905,True,Electrical Components-Relays-Factory Wiring Loose-Repair Wiring-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qTyAAI
FaultCode906,True,Electrical Components-Relays-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSfAAI
FaultCode907,True,Electrical Components-Relays-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSMAAY
FaultCode908,True,Electrical Components-Relays-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSPAAY
FaultCode909,True,Electrical Components-Relays-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEwGAM,a83cf0000002qSRAAY
FaultCode910,True,Electrical Components-Solenoids-Coil Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YExGAM,a83cf0000002qSLAAY
FaultCode911,True,Electrical Components-Solenoids-Leaking-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YExGAM,a83cf0000002qSNAAY
FaultCode912,True,Electrical Components-Solenoids-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YExGAM,a83cf0000002qSPAAY
FaultCode913,True,Electrical Components-Solenoids-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YExGAM,a83cf0000002qSRAAY
FaultCode914,True,Electrical Components-Solenoids-Won't close-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YExGAM,a83cf0000002qSOAAY
FaultCode915,True,Electrical Components-Speciality Cables-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEyGAM,a83cf0000002qSPAAY
FaultCode916,True,Electrical Components-Speciality Cables-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEyGAM,a83cf0000002qSRAAY
FaultCode917,True,Electrical Components-Speciality Cables-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEyGAM,a83cf0000002qSMAAY
FaultCode918,True,Electrical Components-Switches-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSTAAY
FaultCode919,True,Electrical Components-Switches-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSUAAY
FaultCode920,True,Electrical Components-Switches-Contact Points Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qTkAAI
FaultCode921,True,Electrical Components-Switches-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSbAAI
FaultCode922,True,Electrical Components-Switches-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSfAAI
FaultCode923,True,Electrical Components-Switches-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSgAAI
FaultCode924,True,Electrical Components-Switches-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSMAAY
FaultCode925,True,Electrical Components-Switches-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSPAAY
FaultCode926,True,Electrical Components-Switches-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YEzGAM,a83cf0000002qSRAAY
FaultCode927,True,Electrical Components-Terminal Options-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSTAAY
FaultCode928,True,Electrical Components-Terminal Options-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSUAAY
FaultCode929,True,Electrical Components-Terminal Options-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSXAAY
FaultCode930,True,Electrical Components-Terminal Options-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSaAAI
FaultCode931,True,Electrical Components-Terminal Options-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSbAAI
FaultCode932,True,Electrical Components-Terminal Options-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qScAAI
FaultCode933,True,Electrical Components-Terminal Options-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSdAAI
FaultCode934,True,Electrical Components-Terminal Options-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSeAAI
FaultCode935,True,Electrical Components-Terminal Options-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8wGAE,0ZGcf0000002YF4GAM,a83cf0000002qSfAAI
