WOD_2__Policy_Filter_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Payment_Definition__c,Mark_Policy_As_Primary_HDI__c,Coverage_transfer_window_period_fromdate__c,WOD_2__Coverage_Based_On__c,LastModifiedById,EWP_End_WP_from_Shipment_Date_HDI__c,WOD_2__Sub_Type__c,Machine_Hours_Energy_Units_Covered_HDI__c,OwnerId,WOD_2__Transferable_Month__c,LastReferencedDate,Comments__c,Policy_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Months_Covered_From__c,Build_Date_Applicable_HDI__c,Is_Third_Party_Policy_HDI__c,WOD_2__Description__c,WOD_2__Pricebook_Type__c,Name,WOD_2__Terms_Condition__c,Business_Unit_HDI__c,Customer_Type__c,WOD_2__Is_Policy_Optional__c,WOD_2__Type__c,Installer_Certification_Status_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,WOD_2__Active_From__c,Registration_Price__c,CreatedDate,WOD_2__Status__c,Limit_of_Liability_HDI__c,WOD_2__Business_Units__c,Is_Attachment_Mandatory_HDI__c,WOD_2__Days_Covered__c,WOD_2__Inclusion__c,LastModifiedDate,Months_Covered_From_Invoice_Date_HDI__c,CurrencyIsoCode,SystemModstamp,WOD_2__Months_Covered__c,WOD_2__Transferable__c,Maxi_number_of_transfer_to_end_customers__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered_From__c,Is_Policy_Applicable_for_DR_HDI__c,WOD_2__Active_Until__c,LastViewedDate,EWP_Start_WP_from_Delivery_Date_HDI__c,WOD_2__Exclusion__c,Months_Covered_From_Shipment_HDI__c,WOD_2__Expression__c,Months_Covered_FRM_OriginalDate_HDI__c,Ownership_State_HDI__c,CreatedById,IsDeleted,WOD_2__Priority__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Months_Covered_From_Build_Date_HDI__c,Policy_Group_Name_HDI__c,Item_Condition_HDI__c,Id,WOD_2__Default_Policy_Definition__c,WOD_2__Extended_Policy_Cost__c,EWP_End_WP_from_Delivery_Date_HDI__c
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,2000.0,0058a00000Ma0lHAAR,,,,Extended Standard 48 Months or 2000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 48 Months or 2000 Hours Full machine Distance Labour Parts,,EXT-S-48-2000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,48.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6011.0,110000000041990,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FTAA1,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,3000.0,0058a00000Ma0lHAAR,,,,Extended Standard 48 Months or 3000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 48 Months or 3000 Hours Full machine Distance Labour Parts,,EXT-S-48-3000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,48.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6012.0,110000000041991,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FUAA1,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,5000.0,0058a00000Ma0lHAAR,,,,Extended Protection Plus 48Months or 5000 Hours Full machine Distance Labour Parts,,,False,False,Extended Protection Plus 48Months or 5000 Hours Full machine Distance Labour Parts,,EXT-PP-48-5000-PPFULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,48.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6016.0,110000000041995,False,0.0,PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS;Protection Plus;PPFULL,NEW;PREOWNED,a0e8a00000GX7FVAA1,False,,99999.0
OR,0.0,,False,,,0058a00000MaBZNAA3,0.0,,5000.0,0058a00000Ma0lHAAR,,,,Extended Standard 48 Months or 5000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 48 Months or 5000 Hours Full machine Distance Labour Parts,,EXT-S-48-5000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2024-02-19T08:57:29.000+0000,0.0,EUR,2024-02-19T08:57:29.000+0000,48.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6017.0,110000000041996,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FWAA1,False,,99999.0
OR,0.0,,False,9999999999.0,,0058a00000MaBalAAF,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,12 Months 5000 Hours Protection Plus POWERTRAIN + HYDRAULICS,DRIVELINE_HYDRAULIC;Emissions,,False,False,12 Months 5000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-12-5000-POWERTRAIN_HYDRAULICS-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2014-02-24,,2022-11-30T10:16:37.000+0000,Active,0.0,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,12.0,True,,,,False,2099-02-24,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5014.0,110000000042080,False,0.0,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,a0e8a00000GX7FXAA1,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,2000.0,0058a00000Ma0lHAAR,,,,Extended Standard 36 Months or 2000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 36 Months or 2000 Hours Full machine Distance Labour Parts,,EXT-S-36-2000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,36.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6009.0,110000000041988,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FYAA1,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,5000.0,0058a00000Ma0lHAAR,,,,Extended Standard 36 Months or 5000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 36 Months or 5000 Hours Full machine Distance Labour Parts,,EXT-PP-36-5000-PPFULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-02-10,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,36.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6018.0,110000000042041,False,0.0,PARTS_LABOR_TRAVEL;PPFULL,NEW;PREOWNED,a0e8a00000GX7FZAA1,False,,99999.0
OR,0.0,,False,9999999999.0,,0058a00000MaBalAAF,99999.0,,7500.0,0058a00000Ma0lHAAR,,,,12 Months 7500 Hours Protection Plus POWERTRAIN + HYDRAULICS,DRIVELINE_HYDRAULIC;Emissions,,False,False,12 Months 7500 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-12-7500-POWERTRAIN_HYDRAULICS-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2014-03-01,,2022-11-30T10:16:37.000+0000,Active,0.0,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,0.0,USD,2024-08-01T18:40:59.000+0000,12.0,True,,,,False,2099-03-10,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5018.0,110000000042082,False,0.0,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,a0e8a00000GX7FaAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,3000.0,0058a00000Ma0lHAAR,,,,Extended Protection Plus 48Months or 3000 Hours Full machine Distance Labour Parts,,,False,False,Extended Protection Plus 48Months or 3000 Hours Full machine Distance Labour Parts,,EXT-PP-48-3000-PPFULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,48.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6005.0,110000000041984,False,0.0,PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS;Protection Plus;PPFULL,NEW;PREOWNED,a0e8a00000GX7FbAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,3000.0,0058a00000Ma0lHAAR,,,,Extended Standard 60 Months or 3000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 60 Months or 3000 Hours Full machine Distance Labour Parts,,EXT-S-60-3000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,60.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6013.0,110000000041992,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FcAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,2000.0,0058a00000Ma0lHAAR,,,,Standard Standard 12 Months or 2000 Hours Limited (some components excluded) Distance Labour Parts,,,False,False,Standard Standard 12 Months or 2000 Hours Limited (some components excluded) Distance Labour Parts,,STD-S-12-2000-LIMITED-DLP,"Exclusions due to machine dealer modification:
[4:30 PM] Tarek Nahdi
    
Exclusion
- Undercarriage
- Front (boom and arm, cylinders, pipes)
- Main frame
- Pin
- Counterweight
- All parts added or modified by the manufacturer.",EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO;Dealer Rental/ RPO,True,STANDARD,ANY,False,2020-01-01,,2022-11-30T10:16:37.000+0000,Inactive,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,18.0,EUR,2023-05-19T23:47:57.000+0000,12.0,True,,,,True,2049-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,199.0,110000000041920,False,0.0,,NEW;PREOWNED,a0e8a00000GX7FdAAL,False,,0.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,2000.0,0058a00000Ma0lHAAR,,,,Extended Protection Plus 48Months or 2000 Hours Full machine Distance Labour Parts,,,False,False,Extended Protection Plus 48Months or 2000 Hours Full machine Distance Labour Parts,,EXT-PP-48-2000-PPFULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,48.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6004.0,110000000041983,False,0.0,PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS;Protection Plus;PPFULL,NEW;PREOWNED,a0e8a00000GX7FeAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,4000.0,0058a00000Ma0lHAAR,,,,Extended Standard 60 Months or 4000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 60 Months or 4000 Hours Full machine Distance Labour Parts,,EXT-S-60-4000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,60.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6014.0,110000000041993,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FfAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,4000.0,0058a00000Ma0lHAAR,,,,Extended Standard 36 Months or 4000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 36 Months or 4000 Hours Full machine Distance Labour Parts,,EXT-S-36-4000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,36.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6010.0,110000000041989,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FgAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,0.0,,6000.0,0058a00000Ma0lHAAR,,,,Extended Standard 60 Months or 6000 Hours Full machine Distance Labour Parts,,,False,False,Extended Standard 60 Months or 6000 Hours Full machine Distance Labour Parts,,EXT-S-60-6000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,EXTENDED,ANY,False,2021-01-01,,2022-11-30T10:16:37.000+0000,Active,0.0,EUROPE,False,,,2023-05-19T23:47:57.000+0000,0.0,EUR,2023-05-19T23:47:57.000+0000,60.0,True,,,,False,2060-12-31,,0.0,,0.0,,0.0,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,6015.0,110000000041994,False,0.0,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,NEW;PREOWNED,a0e8a00000GX7FhAAL,False,,99999.0
OR,0.0,,False,,,0058a00000Ma0lHAAR,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,Standard Demo Consignment 24 Months or 2000 Hours Full machine Distance Labour Parts,,,False,False,Standard Demo Consignment 24 Months or 2000 Hours Full machine Distance Labour Parts,,STD-DC-24-2000-FULL-DLP,Added DX63-3 as Specified by Bart. 21-Jan-2014,EUROPE,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,STANDARD,ANY,False,2009-01-01,,2022-11-30T10:22:57.000+0000,Inactive,,EUROPE,False,,,2022-12-22T12:45:46.000+0000,26.0,EUR,2022-12-22T12:45:47.000+0000,24.0,True,,,,True,2060-01-01,,0.0,,,,,First Owner,0058a00000Ma0lHAAR,False,122.0,110000000019140,False,,DISTANCE_LABOUR_PARTS,CONSIGNMENT,a0e8a00000GX7FjAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MZsjwAAD,99999.0,Retail,2000.0,0058a00000Ma0lHAAR,,,,Standard Standard 12 Months or 2000 Hours Full machine Distance Labour Parts,,,False,False,Standard Standard 12 Months or 2000 Hours Full machine Distance Labour Parts,,STD-S-12-2000-FULL-DLP,,EUROPE,End Customer;Dealer;Direct Customer;National Account;Dealer Rental/ RPO;Dealer Rental/ RPO,True,STANDARD,ANY,False,2007-01-01,,2022-11-30T10:22:57.000+0000,Active,,EUROPE,False,,,2024-04-15T19:59:11.000+0000,18.0,EUR,2024-04-15T19:59:11.000+0000,12.0,True,,,,True,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,123.0,110000000019160,False,,DISTANCE_LABOUR_PARTS;CONSIGNMENT_POLICY,NEW;CONSIGNMENT,a0e8a00000GX7FkAAL,False,,99999.0
OR,0.0,,False,,,0058a00000Ma0lHAAR,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,Standard Standard 12 Months or 2000 Hours Full machine No Engine Distance Labour Parts,,,False,False,Standard Standard 12 Months or 2000 Hours Full machine No Engine Distance Labour Parts,,STD-S-12-2000-FULL_NO_ENG-DLP,,EUROPE,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,True,STANDARD,ANY,False,2009-01-01,,2022-11-30T10:22:57.000+0000,Inactive,,EUROPE,False,,,2022-12-22T12:45:46.000+0000,18.0,EUR,2022-12-22T12:45:47.000+0000,12.0,True,,,,True,2060-01-01,,0.0,,,,,First Owner,0058a00000Ma0lHAAR,False,124.0,110000000019180,False,,DISTANCE_LABOUR_PARTS,NEW,a0e8a00000GX7FlAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MaBalAAF,99999.0,,8000.0,0058a00000Ma0lHAAR,,,,Extended 48 Month/8000 Hour PowerTrain Labor Parts Warranty Oceania,,,False,False,Extended 48 Month/8000 Hour PowerTrain Labor Parts Warranty Oceania,,EXT-S-48-8000-POWERTRAIN-LP-CO,"Setting up Exteneded 48/8000 warranty plan for Clark dealer agreement, per Craig Dalton.",NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2008-08-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-02-29T16:11:25.000+0000,,USD,2024-02-29T16:11:25.000+0000,48.0,True,,,,False,2014-06-13,,0.0,,999.0,,48.0,First Owner,0058a00000Ma0lHAAR,False,7126.0,110000000021100,False,,PARTS_LABOR,NEW,a0e8a00000GX7FmAAL,False,,99999.0
OR,0.0,,False,,,0058a00000MaBalAAF,0.0,,7500.0,0058a00000Ma0lHAAR,,,,Sales 60 Month 7500 Hour Warranty,DRIVELINE_HYDRAULIC;Emissions,,False,False,Sales 60 Month 7500 Hour Warranty,,STD-SL-60-7500-DRIVELINE_HYDRAULIC-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Regional Account;Dealer Rental/ RPO",True,STANDARD,ANY,False,2016-08-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-03-29T18:13:34.000+0000,,USD,2024-03-29T18:13:34.000+0000,60.0,True,,,,False,2050-03-01,,0.0,,999.0,,60.0,First Owner;Preowned,0058a00000Ma0lHAAR,False,127.0,110000000022920,False,,PARTS_LABOR,NEW;PREOWNED,a0e8a00000GX7FnAAL,False,,0.0
OR,0.0,,False,99999999.0,,005cY0000065tidQAA,0.0,,5000.0,0058a00000Ma0lHAAR,,,,Sales 36 Month 5000 Hour Warranty,DRIVELINE_HYDRAULIC;Emissions,,False,False,Sales 36 Month 5000 Hour Warranty,,STD-SL-36-5000-DRIVELINE_HYDRAULIC-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Regional Account;Dealer Rental/ RPO",False,STANDARD,ANY,False,2013-04-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2026-02-10T09:41:22.000+0000,,USD,2026-02-10T09:41:22.000+0000,36.0,True,,,,True,2026-01-31,,0.0,,999.0,,36.0,First Owner,0058a00000Ma0lHAAR,False,128.0,110000000020880,False,,PARTS_LABOR,NEW;CONSIGNMENT,a0e8a00000GX7FoAAL,False,,0.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,6000.0,0058a00000Ma0lHAAR,,,,60 Months 6000 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,60 Months 6000 Hours Protection Plus POWERTRAIN,,EXT-PP-60-6000-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:56:13.000+0000,,USD,2024-08-01T18:56:13.000+0000,60.0,True,,,,False,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5190.0,110000000021420,False,,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX7FpAAL,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,7500.0,0058a00000Ma0lHAAR,,,,60 Months 7500 Hours Protection Plus POWERTRAIN,Emissions;POWERTRAIN-LP,,False,False,60 Months 7500 Hours Protection Plus POWERTRAIN,,EXT-PP-60-7500-POWERTRAIN-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:53:02.000+0000,,USD,2024-08-01T18:53:02.000+0000,60.0,True,,,,False,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5193.0,110000000021440,False,,PARTS_LABOR;POWERTRAIN,NEW,a0e8a00000GX7FqAAL,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,24 Months 2000 Hours Protection Plus POWERTRAIN + HYDRAULICS,DRIVELINE_HYDRAULIC;Emissions,,False,False,24 Months 2000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-24-2000-POWERTRAIN_HYDRAULICS-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,,USD,2024-08-01T18:40:59.000+0000,24.0,True,,,,False,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5030.0,110000000021460,False,,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,a0e8a00000GX7FrAAL,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,24 Months 3000 Hours Protection Plus POWERTRAIN + HYDRAULICS,DRIVELINE_HYDRAULIC;Emissions,,False,False,24 Months 3000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-24-3000-POWERTRAIN_HYDRAULICS-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,,USD,2024-08-01T18:40:59.000+0000,24.0,True,,,,False,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5038.0,110000000021480,False,,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,a0e8a00000GX7FsAAL,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,24 Months 4000 Hours Protection Plus POWERTRAIN + HYDRAULICS,DRIVELINE_HYDRAULIC;Emissions,,False,False,24 Months 4000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-24-4000-POWERTRAIN_HYDRAULICS-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,,USD,2024-08-01T18:40:59.000+0000,24.0,True,,,,False,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5044.0,110000000021500,False,,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,a0e8a00000GX7FtAAL,False,,99999.0
OR,100.0,,False,,,0058a00000MaBalAAF,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,24 Months 5000 Hours Protection Plus POWERTRAIN + HYDRAULICS,DRIVELINE_HYDRAULIC;Emissions,,False,False,24 Months 5000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-24-5000-POWERTRAIN_HYDRAULICS-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2013-01-01,,2022-11-30T10:22:57.000+0000,Active,,NORTHAMERICA,False,,,2024-08-01T18:40:59.000+0000,,USD,2024-08-01T18:40:59.000+0000,24.0,True,,,,False,2060-01-01,,0.0,,,,,First Owner;Preowned;Dealer Rental,0058a00000Ma0lHAAR,False,5050.0,110000000021520,False,,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,a0e8a00000GX7FuAAL,False,,99999.0
OR,0.0,,False,,,0058a00000Ma0lHAAR,0.0,,2000.0,0058a00000Ma0lHAAR,,,,Standard 12 Monht/2000 Hour Warranty,,,False,False,Standard 12 Monht/2000 Hour Warranty,,STD-S-12-2000-FULL-LP-CO,,NORTHAMERICA,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",True,STANDARD,ANY,False,2011-08-01,,2022-11-30T10:22:57.000+0000,Inactive,,NORTHAMERICA,False,,,2022-12-22T12:45:46.000+0000,,USD,2022-12-22T12:45:47.000+0000,12.0,True,,,,True,2020-12-31,,0.0,,999.0,,12.0,First Owner,0058a00000Ma0lHAAR,False,135.0,110000000020940,False,,PARTS_LABOR,NEW,a0e8a00000GX7FvAAL,False,,0.0
